Date,Open,High,Low,Close,Volume
2000-03-09,1.259534478187561,1.259534478187561,1.259534478187561,1.259534478187561,21578240000
2000-03-10,1.2229238748550415,1.2229238748550415,1.2229238748550415,1.2229238748550415,14763520000
2000-03-13,1.2229238748550415,1.2229238748550415,1.2229238748550415,1.2229238748550415,0
2000-03-14,1.144190788269043,1.144190788269043,1.144190788269043,1.144190788269043,28421120000
2000-03-15,1.1589529514312744,1.1589529514312744,1.1589529514312744,1.1589529514312744,25216000000
2000-03-16,1.1662359237670898,1.1662359237670898,1.1662359237670898,1.1662359237670898,23298560000
2000-03-17,1.1540319919586182,1.1540319919586182,1.1540319919586182,1.1540319919586182,18447360000
2000-03-20,1.119586706161499,1.119586706161499,1.119586706161499,1.119586706161499,16012800000
2000-03-21,1.141631841659546,1.141631841659546,1.141631841659546,1.141631841659546,25492480000
2000-03-22,1.1443873643875122,1.1443873643875122,1.1443873643875122,1.1443873643875122,25113600000
2000-03-23,1.144190788269043,1.144190788269043,1.144190788269043,1.144190788269043,26447360000
2000-03-24,1.144190788269043,1.144190788269043,1.144190788269043,1.144190788269043,15249920000
2000-03-27,1.2302067279815674,1.2302067279815674,1.2302067279815674,1.2302067279815674,22727680000
2000-03-28,1.1786361932754517,1.1786361932754517,1.1786361932754517,1.1786361932754517,16906240000
2000-03-29,1.1737154722213743,1.1737154722213743,1.1737154722213743,1.1737154722213743,21788160000
2000-03-30,1.146552562713623,1.146552562713623,1.146552562713623,1.146552562713623,16432640000
2000-03-31,1.1613144874572754,1.1613144874572754,1.1613144874572754,1.1613144874572754,20659200000
2000-04-03,1.1514734029769895,1.1514734029769895,1.1514734029769895,1.1514734029769895,18083840000
2000-04-04,1.1453713178634644,1.1453713178634644,1.1453713178634644,1.1453713178634644,33208320000
2000-04-05,1.1933988332748413,1.1933988332748413,1.1933988332748413,1.1933988332748413,40258560000
2000-04-06,1.210523009300232,1.210523009300232,1.210523009300232,1.210523009300232,24975360000
2000-04-07,1.2180026769638062,1.2180026769638062,1.2180026769638062,1.2180026769638062,19161600000
2000-04-10,1.190839767456055,1.190839767456055,1.190839767456055,1.190839767456055,13194240000
2000-04-11,1.1613144874572754,1.1613144874572754,1.1613144874572754,1.1613144874572754,21875200000
2000-04-12,1.1882812976837158,1.1882812976837158,1.1882812976837158,1.1882812976837158,45626880000
2000-04-13,1.1613144874572754,1.1613144874572754,1.1613144874572754,1.1613144874572754,40263680000
2000-04-14,1.1613144874572754,1.1613144874572754,1.1613144874572754,1.1613144874572754,0
2000-04-17,1.0333739519119265,1.0333739519119265,1.0333739519119265,1.0333739519119265,66396160000
2000-04-18,1.0654569864273071,1.0654569864273071,1.0654569864273071,1.0654569864273071,50900480000
2000-04-19,1.0014864206314087,1.0014864206314087,1.0014864206314087,1.0014864206314087,38799360000
2000-04-20,1.003848671913147,1.003848671913147,1.003848671913147,1.003848671913147,17896960000
2000-04-21,1.003848671913147,1.003848671913147,1.003848671913147,1.003848671913147,0
2000-04-24,0.9841649532318116,0.9841649532318116,0.9841649532318116,0.9841649532318116,20638720000
2000-04-25,1.0727401971817017,1.0727401971817017,1.0727401971817017,1.0727401971817017,38284800000
2000-04-26,1.0567960739135742,1.0567960739135742,1.0567960739135742,1.0567960739135742,22627840000
2000-04-27,1.0579774379730225,1.0579774379730225,1.0579774379730225,1.0579774379730225,43991040000
2000-04-28,1.05817449092865,1.05817449092865,1.05817449092865,1.05817449092865,25940480000
2000-05-01,1.05817449092865,1.05817449092865,1.05817449092865,1.05817449092865,0
2000-05-02,1.0837626457214355,1.0837626457214355,1.0837626457214355,1.0837626457214355,19975680000
2000-05-03,1.0802196264266968,1.0802196264266968,1.0802196264266968,1.0802196264266968,20416000000
2000-05-04,1.0776610374450684,1.0776610374450684,1.0776610374450684,1.0776610374450684,21488640000
2000-05-05,1.0802196264266968,1.0802196264266968,1.0802196264266968,1.0802196264266968,17635840000
2000-05-08,1.0814006328582764,1.0814006328582764,1.0814006328582764,1.0814006328582764,17551360000
2000-05-09,1.0823850631713867,1.0823850631713867,1.0823850631713867,1.0823850631713867,26621440000
2000-05-10,1.0628983974456787,1.0628983974456787,1.0628983974456787,1.0628983974456787,26841600000
2000-05-11,1.0455769300460815,1.0455769300460815,1.0455769300460815,1.0455769300460815,36037120000
2000-05-12,1.0443964004516602,1.0443964004516602,1.0443964004516602,1.0443964004516602,26560000000
2000-05-15,1.0628983974456787,1.0628983974456787,1.0628983974456787,1.0628983974456787,13186560000
2000-05-16,1.0973443984985352,1.0973443984985352,1.0973443984985352,1.0973443984985352,27993600000
2000-05-17,1.085140347480774,1.085140347480774,1.085140347480774,1.085140347480774,12966400000
2000-05-18,1.0900615453720093,1.0900615453720093,1.0900615453720093,1.0900615453720093,23644160000
2000-05-19,1.0654569864273071,1.0654569864273071,1.0654569864273071,1.0654569864273071,23654400000
2000-05-22,1.0345542430877686,1.0345542430877686,1.0345542430877686,1.0345542430877686,20034560000
2000-05-23,1.0481362342834473,1.0481362342834473,1.0481362342834473,1.0481362342834473,24501760000
2000-05-24,1.0310114622116089,1.0310114622116089,1.0310114622116089,1.0310114622116089,38970880000
2000-05-25,1.045773983001709,1.045773983001709,1.045773983001709,1.045773983001709,38474240000
2000-05-26,1.0335700511932373,1.0335700511932373,1.0335700511932373,1.0335700511932373,26065920000
2000-05-29,1.043215274810791,1.043215274810791,1.043215274810791,1.043215274810791,11112960000
2000-05-30,1.0463640689849854,1.0463640689849854,1.0463640689849854,1.0463640689849854,23626240000
2000-05-31,1.0310114622116089,1.0310114622116089,1.0310114622116089,1.0310114622116089,26045440000
2000-06-01,1.082581877708435,1.082581877708435,1.082581877708435,1.082581877708435,27148800000
2000-06-02,1.144190788269043,1.144190788269043,1.144190788269043,1.144190788269043,51576320000
2000-06-05,1.1396633386611938,1.1396633386611938,1.1396633386611938,1.1396633386611938,22650880000
2000-06-06,1.1396633386611938,1.1396633386611938,1.1396633386611938,1.1396633386611938,0
2000-06-07,1.2290252447128296,1.2290252447128296,1.2290252447128296,1.2290252447128296,23697920000
2000-06-08,1.2353242635726929,1.2353242635726929,1.2353242635726929,1.2353242635726929,28997120000
2000-06-09,1.2351276874542236,1.2351276874542236,1.2351276874542236,1.2351276874542236,10813440000
2000-06-12,1.2278445959091189,1.2278445959091189,1.2278445959091189,1.2278445959091189,6832640000
2000-06-13,1.2266627550125122,1.2266627550125122,1.2266627550125122,1.2266627550125122,21562880000
2000-06-14,1.213082194328308,1.213082194328308,1.213082194328308,1.213082194328308,27604480000
2000-06-15,1.2140662670135498,1.2140662670135498,1.2140662670135498,1.2140662670135498,21391360000
2000-06-16,1.2376863956451416,1.2376863956451416,1.2376863956451416,1.2376863956451416,36892160000
2000-06-19,1.2449690103530884,1.2449690103530884,1.2449690103530884,1.2449690103530884,68078080000
2000-06-20,1.252448558807373,1.252448558807373,1.252448558807373,1.252448558807373,17233920000
2000-06-21,1.2672111988067627,1.2672111988067627,1.2672111988067627,1.2672111988067627,38213120000
2000-06-22,1.2672111988067627,1.2672111988067627,1.2672111988067627,1.2672111988067627,0
2000-06-23,1.2673585414886477,1.2673585414886477,1.2673585414886477,1.2673585414886477,28073600
2000-06-26,1.2917170524597168,1.2917170524597168,1.2917170524597168,1.2917170524597168,23228800
2000-06-27,1.30401873588562,1.30401873588562,1.30401873588562,1.30401873588562,28342400
2000-06-28,1.350766897201538,1.350766897201538,1.350766897201538,1.350766897201538,25206400
2000-06-29,1.308939814567566,1.308939814567566,1.308939814567566,1.308939814567566,15392000
2000-06-30,1.3409250974655151,1.3409250974655151,1.3409250974655151,1.3409250974655151,15942400
2000-07-03,1.3778308629989624,1.3778308629989624,1.3778308629989624,1.3778308629989624,22694400
2000-07-04,1.407356858253479,1.407356858253479,1.407356858253479,1.407356858253479,21155200
2000-07-05,1.3729099035263062,1.3729099035263062,1.3729099035263062,1.3729099035263062,40316800
2000-07-06,1.3729099035263062,1.3729099035263062,1.3729099035263062,1.3729099035263062,29712000
2000-07-07,1.3200116157531738,1.3200116157531738,1.3200116157531738,1.3200116157531738,48684800
2000-07-10,1.3249322175979614,1.3249322175979614,1.3249322175979614,1.3249322175979614,26758400
2000-07-11,1.2609615325927734,1.2609615325927734,1.2609615325927734,1.2609615325927734,55961600
2000-07-12,1.2425086498260498,1.2425086498260498,1.2425086498260498,1.2425086498260498,48240000
2000-07-13,1.1918240785598757,1.1918240785598757,1.1918240785598757,1.1918240785598757,28204800
2000-07-14,1.2179042100906372,1.2179042100906372,1.2179042100906372,1.2179042100906372,27990400
2000-07-17,1.2179042100906372,1.2179042100906372,1.2179042100906372,1.2179042100906372,78153600
2000-07-18,1.2056026458740234,1.2056026458740234,1.2056026458740234,1.2056026458740234,37033600
2000-07-19,1.222825527191162,1.222825527191162,1.222825527191162,1.222825527191162,30892800
2000-07-20,1.2892566919326782,1.2892566919326782,1.2892566919326782,1.2892566919326782,37116800
2000-07-21,1.2671124935150146,1.2671124935150146,1.2671124935150146,1.2671124935150146,53036800
2000-07-24,1.254810452461243,1.254810452461243,1.254810452461243,1.254810452461243,26806400
2000-07-25,1.188379406929016,1.188379406929016,1.188379406929016,1.188379406929016,59932800
2000-07-26,1.1994513273239136,1.1994513273239136,1.1994513273239136,1.1994513273239136,39897600
2000-07-27,1.1807523965835571,1.1807523965835571,1.1807523965835571,1.1807523965835571,47590400
2000-07-28,1.1367114782333374,1.1367114782333374,1.1367114782333374,1.1367114782333374,36342400
2000-07-31,1.1519654989242554,1.1519654989242554,1.1519654989242554,1.1519654989242554,22048000
2000-08-01,1.1194878816604614,1.1194878816604614,1.1194878816604614,1.1194878816604614,77788800
2000-08-02,1.14433753490448,1.14433753490448,1.14433753490448,1.14433753490448,66147200
2000-08-03,1.147537112236023,1.147537112236023,1.147537112236023,1.147537112236023,48515200
2000-08-04,1.1440919637680054,1.1440919637680054,1.1440919637680054,1.1440919637680054,164937600
2000-08-07,1.1701723337173462,1.1701723337173462,1.1701723337173462,1.1701723337173462,69481600
2000-08-08,1.130560040473938,1.130560040473938,1.130560040473938,1.130560040473938,203132800
2000-08-09,1.1084158420562744,1.1084158420562744,1.1084158420562744,1.1084158420562744,136963200
2000-08-10,1.2179042100906372,1.2179042100906372,1.2179042100906372,1.2179042100906372,218003200
2000-08-11,1.2277464866638184,1.2277464866638184,1.2277464866638184,1.2277464866638184,93910400
2000-08-14,1.2252856492996216,1.2252856492996216,1.2252856492996216,1.2252856492996216,45708800
2000-08-15,1.2400484085083008,1.2400484085083008,1.2400484085083008,1.2400484085083008,48217600
2000-08-16,1.254810452461243,1.254810452461243,1.254810452461243,1.254810452461243,66998400
2000-08-17,1.30401873588562,1.30401873588562,1.30401873588562,1.30401873588562,55654400
2000-08-18,1.279168725013733,1.279168725013733,1.279168725013733,1.279168725013733,43158400
2000-08-21,1.2535808086395264,1.2535808086395264,1.2535808086395264,1.2535808086395264,46761600
2000-08-22,1.2671124935150146,1.2671124935150146,1.2671124935150146,1.2671124935150146,42275200
2000-08-23,1.2963917255401611,1.2963917255401611,1.2963917255401611,1.2963917255401611,54163200
2000-08-24,1.2917170524597168,1.2917170524597168,1.2917170524597168,1.2917170524597168,29488000
2000-08-25,1.316320776939392,1.316320776939392,1.316320776939392,1.316320776939392,37667200
2000-08-28,1.3015581369400024,1.3015581369400024,1.3015581369400024,1.3015581369400024,29004800
2000-08-29,1.338464856147766,1.338464856147766,1.338464856147766,1.338464856147766,53814400
2000-08-30,1.390133261680603,1.390133261680603,1.390133261680603,1.390133261680603,91404800
2000-08-31,1.355687141418457,1.355687141418457,1.355687141418457,1.355687141418457,49180800
2000-09-01,1.3655292987823486,1.3655292987823486,1.3655292987823486,1.3655292987823486,34025600
2000-09-04,1.3566714525222778,1.3566714525222778,1.3566714525222778,1.3566714525222778,17913600
2000-09-05,1.3485524654388428,1.3485524654388428,1.3485524654388428,1.3485524654388428,28764800
2000-09-06,1.3999749422073364,1.3999749422073364,1.3999749422073364,1.3999749422073364,38336000
2000-09-07,1.3999749422073364,1.3999749422073364,1.3999749422073364,1.3999749422073364,0
2000-09-08,1.390133261680603,1.390133261680603,1.390133261680603,1.390133261680603,21145600
2000-09-11,1.4171977043151855,1.4171977043151855,1.4171977043151855,1.4171977043151855,39068800
2000-09-12,1.392840027809143,1.392840027809143,1.392840027809143,1.392840027809143,34668800
2000-09-13,1.3778308629989624,1.3778308629989624,1.3778308629989624,1.3778308629989624,45532800
2000-09-14,1.3261626958847046,1.3261626958847046,1.3261626958847046,1.3261626958847046,39596800
2000-09-15,1.342893362045288,1.342893362045288,1.342893362045288,1.342893362045288,27494400
2000-09-18,1.3037731647491455,1.3037731647491455,1.3037731647491455,1.3037731647491455,31660800
2000-09-19,1.2954076528549194,1.2954076528549194,1.2954076528549194,1.2954076528549194,43027200
2000-09-20,1.316320776939392,1.316320776939392,1.316320776939392,1.316320776939392,39939200
2000-09-21,1.2818750143051147,1.2818750143051147,1.2818750143051147,1.2818750143051147,28496000
2000-09-22,1.2671124935150146,1.2671124935150146,1.2671124935150146,1.2671124935150146,39763200
2000-09-25,1.2794145345687866,1.2794145345687866,1.2794145345687866,1.2794145345687866,34928000
2000-09-26,1.311400055885315,1.311400055885315,1.311400055885315,1.311400055885315,34464000
2000-09-27,1.308939814567566,1.308939814567566,1.308939814567566,1.308939814567566,62380800
2000-09-28,1.3015581369400024,1.3015581369400024,1.3015581369400024,1.3015581369400024,22048000
2000-09-29,1.2892566919326782,1.2892566919326782,1.2892566919326782,1.2892566919326782,28652800
2000-10-02,1.284335732460022,1.284335732460022,1.284335732460022,1.284335732460022,24534400
2000-10-03,1.2895021438598633,1.2895021438598633,1.2895021438598633,1.2895021438598633,25948800
2000-10-04,1.30401873588562,1.30401873588562,1.30401873588562,1.30401873588562,21932800
2000-10-05,1.30401873588562,1.30401873588562,1.30401873588562,1.30401873588562,0
2000-10-06,1.2744938135147097,1.2744938135147097,1.2744938135147097,1.2744938135147097,37315200
2000-10-09,1.2769542932510376,1.2769542932510376,1.2769542932510376,1.2769542932510376,26342400
2000-10-10,1.3003281354904177,1.3003281354904177,1.3003281354904177,1.3003281354904177,40163200
2000-10-11,1.30401873588562,1.30401873588562,1.30401873588562,1.30401873588562,30969600
2000-10-12,1.30401873588562,1.30401873588562,1.30401873588562,1.30401873588562,0
2000-10-13,1.3197660446166992,1.3197660446166992,1.3197660446166992,1.3197660446166992,33702400
2000-10-16,1.2720338106155396,1.2720338106155396,1.2720338106155396,1.2720338106155396,61683200
2000-10-17,1.2179042100906372,1.2179042100906372,1.2179042100906372,1.2179042100906372,30995200
2000-10-18,1.2302067279815674,1.2302067279815674,1.2302067279815674,1.2302067279815674,97750400
2000-10-19,1.2501355409622192,1.2501355409622192,1.2501355409622192,1.2501355409622192,55462400
2000-10-20,1.2302067279815674,1.2302067279815674,1.2302067279815674,1.2302067279815674,26928000
2000-10-23,1.1797678470611572,1.1797678470611572,1.1797678470611572,1.1797678470611572,39004800
2000-10-24,1.1797678470611572,1.1797678470611572,1.1797678470611572,1.1797678470611572,0
2000-10-25,1.1268694400787354,1.1268694400787354,1.1268694400787354,1.1268694400787354,54582400
2000-10-26,1.2031419277191162,1.2031419277191162,1.2031419277191162,1.2031419277191162,48233600
2000-10-27,1.2147058248519895,1.2147058248519895,1.2147058248519895,1.2147058248519895,45820800
2000-10-30,1.2476752996444702,1.2476752996444702,1.2476752996444702,1.2476752996444702,25900800
2000-10-31,1.2459535598754885,1.2459535598754885,1.2459535598754885,1.2459535598754885,44307200
2000-11-01,1.2592393159866333,1.2592393159866333,1.2592393159866333,1.2592393159866333,31068800
2000-11-02,1.2592393159866333,1.2592393159866333,1.2592393159866333,1.2592393159866333,0
2000-11-03,1.2326667308807373,1.2326667308807373,1.2326667308807373,1.2326667308807373,31468800
2000-11-06,1.2594856023788452,1.2594856023788452,1.2594856023788452,1.2594856023788452,26361600
2000-11-07,1.284335732460022,1.284335732460022,1.284335732460022,1.284335732460022,33436800
2000-11-08,1.2671124935150146,1.2671124935150146,1.2671124935150146,1.2671124935150146,34857600
2000-11-09,1.2302067279815674,1.2302067279815674,1.2302067279815674,1.2302067279815674,52691200
2000-11-10,1.23389732837677,1.23389732837677,1.23389732837677,1.23389732837677,33510400
2000-11-13,1.2498900890350342,1.2498900890350342,1.2498900890350342,1.2498900890350342,29878400
2000-11-14,1.2498900890350342,1.2498900890350342,1.2498900890350342,1.2498900890350342,0
2000-11-15,1.2498900890350342,1.2498900890350342,1.2498900890350342,1.2498900890350342,0
2000-11-16,1.2794145345687866,1.2794145345687866,1.25235003388044,1.2624377216487102,23590400
2000-11-17,1.2794145345687866,1.2941769724247407,1.2671124717363944,1.2917165974011788,24732800
2000-11-20,1.2698191404342651,1.276954360525819,1.2530883248403557,1.2548106063993782,18204800
2000-11-21,1.285565972328186,1.2941773814898485,1.2695732480481607,1.2720337177067218,29494400
2000-11-22,1.2818750143051147,1.3015583915306548,1.2818750143051147,1.290486515305613,46486400
2000-11-23,1.254810452461243,1.2818749540890575,1.2400480140928516,1.2794145789800906,41798400
2000-11-24,1.2427548170089722,1.2671129519455373,1.2302067494616866,1.2671129519455373,25968000
2000-11-27,1.2056026458740234,1.2545649170751116,1.195760954079059,1.251612353222225,40777600
2000-11-28,1.190839767456055,1.212983425127666,1.188379298476568,1.1957605177004385,41145600
2000-11-29,1.1903480291366575,1.2129837873639373,1.1883796533652478,1.19576087479339,37433600
2000-11-30,1.1662359237670898,1.1933004321070022,1.161315078471474,1.1859192110922367,36176000
2000-12-01,1.1613144874572754,1.1834581392322618,1.1563936446659664,1.180751764861448,21267200
2000-12-04,1.1588542461395264,1.168449933698038,1.1465521836800523,1.1566398711425296,13091200
2000-12-05,1.1790298223495483,1.1982211068856374,1.1736169777662495,1.193300262290299,23529600
2000-12-06,1.0973443984985352,1.180998496188125,1.0973443984985352,1.1755855563795847,69888000
2000-12-07,1.110876441001892,1.1219482237578344,1.0825816556410794,1.1074317841665369,77657600
2000-12-08,1.1194878816604614,1.1440920109277244,1.1096461924106344,1.1244087262853748,59593600
2000-12-11,1.104725360870361,1.1440919272767496,1.097344047544028,1.1440919272767496,47737600
2000-12-12,1.104725360870361,1.104725360870361,1.104725360870361,1.104725360870361,0
2000-12-13,1.1490126848220823,1.1637751226459836,1.1076777462864105,1.1170273402987696,55424000
2000-12-14,1.1686958074569702,1.1809978685880962,1.1440916851947185,1.1539333716425302,56918400
2000-12-15,1.1635292768478394,1.1736169659307656,1.1453221801858904,1.164021370688141,29577600
2000-12-18,1.1490126848220823,1.1782915605109792,1.139170997034621,1.176077185451665,68486400
2000-12-19,1.1367114782333374,1.156394774777222,1.1367114782333374,1.150243738741173,36204800
2000-12-20,1.1172739267349243,1.141385971228032,1.1135832684130105,1.141385971228032,36201600
2000-12-21,1.0998047590255735,1.1317901130131782,1.0951299137074877,1.1317901130131782,43344000
2000-12-22,1.1071857213974,1.1268690043396723,1.0948836578263177,1.09980450202621,27811200
2000-12-25,1.1071857213974,1.1071857213974,1.1071857213974,1.1071857213974,0
2000-12-26,1.0998047590255735,1.120718234440499,1.0998047590255735,1.1071859801215873,10713600
2000-12-27,1.114567518234253,1.1219487414297091,1.097590695498969,1.1059561068157782,18809600
2000-12-28,1.1263775825500488,1.1317905237851131,1.1096467586028982,1.1096467586028982,16169600
2000-12-29,1.1263775825500488,1.1263775825500488,1.1263775825500488,1.1263775825500488,0
2001-01-01,1.1263775825500488,1.1263775825500488,1.1263775825500488,1.1263775825500488,0
2001-01-02,1.1637755632400513,1.175339536689732,1.1268693608506797,1.1268693608506797,32521600
2001-01-03,1.222825527191162,1.222825527191162,1.1465526524441494,1.1588547199332813,60508800
2001-01-04,1.2277464866638184,1.2338975209780514,1.21962707631751,1.2235637345243258,46118400
2001-01-05,1.2302067279815674,1.257271238454232,1.2129838150183605,1.2302067279815674,41360000
2001-01-08,1.2151981592178345,1.237587917329382,1.2080629378557104,1.2302066959252946,35968000
2001-01-09,1.2407864332199097,1.247429560384871,1.2203649578027334,1.2302066485339322,43475200
2001-01-10,1.2351276874542236,1.2474297558673986,1.2203651490440135,1.2375880635939254,39264000
2001-01-11,1.2498900890350342,1.257025310995122,1.230206799022146,1.232667175077258,34508800
2001-01-12,1.2572712898254397,1.2744942034923623,1.2523505377983146,1.256041101818658,38777600
2001-01-15,1.262191891670227,1.272033581536283,1.25481067119934,1.267112736603255,9497600
2001-01-16,1.2899948358535769,1.2990983397373173,1.2621921363705904,1.2621921363705904,48595200
2001-01-17,1.313860297203064,1.3483060154865232,1.3020502347465377,1.302788422310875,75100800
2001-01-18,1.3347742557525637,1.3384649133574809,1.3040190885693248,1.3126304978377028,39398400
2001-01-19,1.359870672225952,1.3652836124360164,1.2941775771966642,1.3409254753480626,60195200
2001-01-22,1.343385934829712,1.3581484743570025,1.3384651821779556,1.3532276278479056,31462400
2001-01-23,1.3729099035263062,1.382751589257729,1.34830578305502,1.3507662514165113,44608000
2001-01-24,1.355687141418457,1.3852121078260955,1.3532267666583542,1.3731561401013983,39036800
2001-01-25,1.355687141418457,1.355687141418457,1.355687141418457,1.355687141418457,0
2001-01-26,1.3372347354888916,1.3532274612097568,1.3212421036253557,1.3532274612097568,26076800
2001-01-29,1.338464856147766,1.365529364569275,1.3187814749059583,1.365529364569275,26550400
2001-01-30,1.339694857597351,1.3507667345409269,1.3283769806582757,1.3384646699052436,24995200
2001-01-31,1.3411710262298584,1.3628226859610832,1.3335438063327758,1.3396948385632248,34620800
2001-02-01,1.3237017393112185,1.3483058612086656,1.3138601468666051,1.3409246434108868,43728000
2001-02-02,1.3237017393112185,1.337233987583359,1.3113996783624944,1.3113996783624944,17532800
2001-02-05,1.3187812566757202,1.328622945668034,1.311400036860136,1.323702101171877,21875200
2001-02-06,1.3337900638580322,1.3532273519850289,1.3187815273006631,1.336004439642846,25504000
2001-02-07,1.3313294649124146,1.3409250604193474,1.3040188660958791,1.3323136526201271,29075200
2001-02-08,1.370696187019348,1.3729105626792064,1.3409252094813888,1.35076689993794,28233600
2001-02-09,1.3780773878097534,1.3839824207689193,1.3606084766689146,1.370696167003782,23536000
2001-02-12,1.370942234992981,1.3950542725610344,1.3655292960374117,1.3778313617674782,18220800
2001-02-13,1.4024357795715332,1.4024357795715332,1.3655295748459666,1.3716806089668945,26681600
2001-02-14,1.432206392288208,1.434420767754118,1.3876729768232436,1.392593727763214,42454400
2001-02-15,1.4248255491256714,1.4464772156497994,1.40243578853666,1.40243578853666,37494400
2001-02-16,1.387919545173645,1.4295005083303685,1.3660218754089402,1.4221192850405298,48470400
2001-02-19,1.363068699836731,1.392593577724766,1.36110032458697,1.3876728273149588,27600000
2001-02-20,1.3827519416809082,1.3852123168122064,1.3657750341601482,1.3704498783098276,21920000
2001-02-21,1.3741402626037598,1.3999746674148144,1.3532267951310115,1.3972681988073872,27328000
2001-02-22,1.3778308629989624,1.3827517062811288,1.3581475837275758,1.3778308629989624,32787200
2001-02-23,1.3704500198364258,1.3802916152352565,1.3532271105668414,1.376601052157184,22416000
2001-02-26,1.3704500198364258,1.3704500198364258,1.3704500198364258,1.3704500198364258,0
2001-02-27,1.3704500198364258,1.3704500198364258,1.3704500198364258,1.3704500198364258,0
2001-02-28,1.3510130643844604,1.4270398461491114,1.3483065944866606,1.4270398461491114,25795200
